symbol,direction,entry_time,exit_time,entry_price,exit_price,pnl,holding_hours,dca_layers,reason,session,f_er_ratio,f_atr_ratio,f_rsi_h1_delta,f_rsi_m15_delta,f_adx,f_rsi_m15,f_RSI_M15,f_RSI_H1,f_RSI_H4,f_ADX,f_ATR,f_RSI_Delta,f_Volatility_Index,f_hour,f_Session_Code,f_RSI_H1_Div,f_Trend_Vol_Ratio
US30,BUY,2025-09-17 01:00:00+00:00,2025-09-17 12:15:00+00:00,45824.5,45843.95,0.3717329999999127,11.25,0,TRAILING_BE_EXIT,ASIA,0.15211267605637901,0.5450421070805196,-2.075096570357779,-4.061928672359272,53.40081195964476,48.39456763120368,48.39456763120368,42.825985205602805,48.91050456587917,53.40081195964476,70.98571428571397,0.5159369346754943,0.0015490777703131287,1,0,7.174014794397195,3790.6947803924804
US500,SELL,2025-09-17 13:00:00+00:00,2025-09-17 18:00:00+00:00,6614.79,6605.685714285713,0.20758892857151323,5.0,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.21049753963917786,0.9863537323357173,7.008967063850825,7.848159989106222,46.90560830285724,55.24769340437786,55.24769340437786,48.61751598829891,57.23862789231429,46.90560830285724,5.644999999999722,1.9909344879364284,0.0008533906594162054,13,4,1.382484011701088,264.78215886961607
NZDUSD,SELL,2025-09-17 09:00:00+00:00,2025-09-17 18:15:00+00:00,0.5972,0.5974635714285714,2.455688622856492,9.25,1,TRAILING_BE_EXIT,EUROPE,0.11627906976746588,0.8775619455490713,3.028215145598253,10.60611899201961,29.291950303912973,46.33753044868394,46.33753044868394,44.786694896654716,54.983461033161156,29.291950303912973,0.0006207142857142919,8.645930584477213,0.0010393742225624446,9,1,5.213305103345284,0.01818193201007188
US100,SELL,2025-09-17 18:00:00+00:00,2025-09-17 18:30:00+00:00,24235.91,24120.47657142857,10.83702314285714,0.5,0,TRAILING_BE_EXIT,US,0.30869835997508793,1.6408046881080236,17.07695915850165,19.423079701924635,45.55726074940032,53.02153241871649,53.02153241871649,43.19949902415563,50.50630068669344,45.55726074940032,43.197142857142744,-2.5152317320230466,0.001782361085560342,18,2,6.800500975844372,1967.9435007719476
AUDUSD,SELL,2025-09-17 20:00:00+00:00,2025-09-18 02:30:00+00:00,0.66588,0.6649357142857143,2.897132085714352,6.5,0,TRAILING_BE_EXIT,US,0.06954436450839616,2.8461608858790313,3.8595573762159603,3.5179916889897456,45.80539556699051,42.94901325909253,42.94901325909253,39.07706840710682,51.07472769618789,45.80539556699051,0.001256428571428587,8.125714437095361,0.00188686936299121,20,2,10.922931592893178,0.05755120771595522
US100,SELL,2025-09-17 19:00:00+00:00,2025-09-18 07:00:00+00:00,24167.76,24402.12,-27.466561028571284,12.0,1,12H_ML_CUT,US,0.05072962305826266,2.889726987189053,-8.392477071949727,16.361169852870937,49.05138078820202,46.29880555694515,46.29880555694515,34.8070219522059,50.50630068669344,49.05138078820202,62.42999999999977,4.207495129748295,0.0025831934775916252,19,2,15.1929780477941,3062.277702607441
US500,SELL,2025-09-18 03:00:00+00:00,2025-09-18 10:00:00+00:00,6634.17,6662.12,-2.4486466999999874,7.0,0,SOFT_ATR_STOP,ASIA,0.6761768901569752,0.4599074988307315,1.9856462311274612,3.6170368354719002,40.92017726514955,64.15039773936114,64.15039773936114,60.77497441525849,65.99073279221318,40.92017726514955,15.761428571428496,1.8403350528520406,0.0023757950989239792,3,0,10.774974415258491,644.9604510948468
USDJPY,SELL,2025-09-18 07:00:00+00:00,2025-09-18 13:45:00+00:00,147.405,148.259,-11.863403156445132,6.75,0,SOFT_ATR_STOP,OVERLAP_ASIA_EU,0.4338461538461665,0.7729013254786425,1.1904404032372753,-10.195149524941044,37.44586612375433,66.14293017461269,66.14293017461269,73.21465136606412,51.13051941728507,37.44586612375433,0.30292857142857443,-15.012410757327615,0.002055076635314775,7,3,23.214651366064118,11.343422730774549
US500,BUY,2025-09-18 11:00:00+00:00,2025-09-18 23:00:00+00:00,6657.29,6651.02,1.7543302857144312,12.0,2,12H_ML_CUT,EUROPE,0.12436363636364724,0.7902330183114173,-3.834316724252801,-12.078020622801063,35.916912809180715,61.6807792065857,61.6807792065857,65.86154982398153,71.28279567366647,35.916912809180715,8.993571428571418,9.602016467080773,0.001350935805496143,11,1,15.861549823981534,323.0213208431385
US30,SELL,2025-09-18 14:00:00+00:00,2025-09-19 02:00:00+00:00,46110.8,46265.9,-1.3611519999999708,12.0,2,12H_ML_CUT,OVERLAP_EU_US,0.5982905982905817,1.1468268288910848,-2.160140082594033,13.408383799844856,25.86957568507628,35.508688191021704,35.508688191021704,47.67640981495256,68.69886058451831,25.86957568507628,78.73571428571397,33.19017239349661,0.0017075330353347581,14,4,2.3235901850474434,2036.8595198328192
XAUUSD,BUY,2025-09-19 02:00:00+00:00,2025-09-19 06:00:00+00:00,3639.922,3652.542571428571,12.334632142856824,4.0,0,TRAILING_BE_EXIT,ASIA,0.029956841838034057,0.8735603190437575,-0.07835385052996457,-17.640671358791437,39.057370752106635,44.332225026981256,44.332225026981256,40.025891884929926,42.22676342378832,39.057370752106635,9.146785714285768,-2.1054616031929356,0.0025129070662189374,2,0,9.974108115070074,357.24940083293177
BTCUSD,BUY,2025-09-19 00:00:00+00:00,2025-09-19 12:00:00+00:00,117113.87,116437.02,-13.68088166428554,12.0,0,12H_ML_CUT,ASIA,0.3323166925285781,0.8290682140318894,0.04812216665738589,11.558877006516397,35.218699331050644,42.533563617800525,42.533563617800525,48.900159675315315,56.78398115508399,35.218699331050644,409.9250000000008,14.250417537283468,0.0035002258912629294,0,0,1.0998403246846848,14437.025323280963
US100,BUY,2025-09-19 06:00:00+00:00,2025-09-19 14:45:00+00:00,24486.49,24553.248571428572,5.970332857142773,8.75,0,TRAILING_BE_EXIT,ASIA,0.2822880080280679,0.6737161206058514,-2.6326438462157356,-2.1835579748696645,16.14326680800534,46.50710508689043,46.50710508689043,53.65682867886458,66.61241028367112,16.14326680800534,43.73571428571476,20.105305196780698,0.001786116110790675,6,0,3.656828678864578,706.037304752984
GBPUSD,SELL,2025-09-19 14:00:00+00:00,2025-09-21 21:15:00+00:00,1.34891,1.34601,4.959993265714536,55.25,0,12H_ML_CUT,OVERLAP_EU_US,0.089928057553936,1.1808134329453381,10.76033196673687,1.8832623892549591,53.736179868039116,46.167098028313774,46.167098028313774,33.56206688250941,25.9570847130273,53.736179868039116,0.0020628571428571757,-20.210013315286474,0.0015292770776828518,14,4,16.437933117490587,0.11085006247064245
EURUSD,SELL,2025-09-19 15:00:00+00:00,2025-09-21 21:15:00+00:00,1.17569,1.17438,1.7799942057141305,54.25,0,12H_ML_CUT,OVERLAP_EU_US,0.5452436194896045,1.4126301233050462,-0.4158937284555293,-2.018915347103473,39.28152178172389,50.61018269929125,50.61018269929125,40.473459367114216,35.666498897187836,39.28152178172389,0.001553571428571408,-14.943683802103415,0.001321412471460511,15,4,9.526540632885784,0.06102664991089166
BTCUSD,BUY,2025-09-22 00:00:00+00:00,2025-09-22 01:00:00+00:00,115286.65,114453.55,-25.20813823928545,1.0,0,SOFT_ATR_STOP,ASIA,0.03454788186643405,1.4593125346234797,-7.912841260845532,-2.599736667737595,53.61324470718382,41.7133473614855,41.7133473614855,39.567158226187146,41.04811930260266,53.61324470718382,238.57142857142648,-0.6652280588828461,0.0020693760168365243,0,0,10.432841773812854,12790.588380142313
US100,BUY,2025-09-22 01:00:00+00:00,2025-09-22 13:00:00+00:00,24615.56,24583.89,-0.6091810000001603,12.0,1,12H_ML_CUT,ASIA,0.12633381636148286,0.7965177812781057,-5.549523757664119,-18.1084329046519,37.244062512527854,48.137643379672674,48.137643379672674,64.2682540884275,72.55348556038696,37.244062512527854,43.566428571427814,24.415842180714286,0.0017698735503652084,1,0,14.268254088427497,1622.5907891618372
US30,BUY,2025-09-22 02:00:00+00:00,2025-09-22 14:00:00+00:00,46280.3,46255.1,2.1753924285712833,12.0,2,12H_ML_CUT,ASIA,0.1625544267053416,0.5730108206623711,1.902274170794989,-2.0587217121976593,33.40997732185627,46.242171847274356,46.242171847274356,53.2240919933344,59.87666707705349,33.40997732185627,83.87857142857112,13.634495229779134,0.0018124033644676268,2,0,3.2240919933343974,2802.381169218262
XAUUSD,BUY,2025-09-22 13:00:00+00:00,2025-09-22 15:00:00+00:00,3721.574,3726.6897142857147,4.825367142857459,2.0,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.13748958412241413,1.1051119033831556,-3.5364431174387363,0.023084708390015862,84.4485784236854,56.583393031586105,56.583393031586105,72.64366614907244,70.72112405119789,84.4485784236854,9.427714285714305,14.137731019611785,0.0025332599286523134,13,4,22.643666149072445,796.1570692132437
AUDUSD,SELL,2025-09-22 14:00:00+00:00,2025-09-23 01:30:00+00:00,0.6588,0.6585357142857143,6.951412457142315,11.5,1,TRAILING_BE_EXIT,OVERLAP_EU_US,0.237762237762206,1.056904878560913,-7.922757087957152,-8.274080308939055,32.295214721608865,43.18327999288449,43.18327999288449,43.72548007104657,38.99428968782967,32.295214721608865,0.0008950000000000029,-4.188990305054823,0.0013585306618093547,14,4,6.274519928953431,0.028904217175840026
EURUSD,BUY,2025-09-22 15:00:00+00:00,2025-09-23 02:15:00+00:00,1.17694,1.1806317142857143,10.415136115714155,11.25,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.12893982808017526,1.3493500082277547,-5.487561757571797,0.462132812944688,36.77345436905854,49.98209021339561,49.98209021339561,56.74442644102142,51.42292695973316,36.77345436905854,0.0012564285714285553,1.4408367463375527,0.0010675383379174428,15,4,6.744426441021417,0.046203218739409385
XAUUSD,SELL,2025-09-23 02:00:00+00:00,2025-09-23 09:15:00+00:00,3754.576,3784.251,-29.964569500000184,7.25,0,SOFT_ATR_STOP,ASIA,0.2803848209513583,1.1771163234322368,3.1145073133070156,-6.352236482538196,56.109514333933305,62.186980319212346,62.186980319212346,77.27028479540033,75.49203998873016,56.109514333933305,8.699642857142797,13.30505966951781,0.0023170773096996295,2,0,27.27028479540033,488.13273559295425
US500,SELL,2025-09-23 03:00:00+00:00,2025-09-23 11:45:00+00:00,6700.59,6698.242857142857,-0.46775514285713876,8.75,0,TRAILING_BE_EXIT,ASIA,0.08888888888888716,0.5807217339700788,0.045502761726353924,-5.018959195706458,47.56666345885386,55.96399107457879,55.96399107457879,71.14431490818647,71.74819843200434,47.56666345885386,8.515000000000002,15.78420735742555,0.001270783617562036,3,0,21.144314908186473,405.03013935214074
USDCHF,SELL,2025-09-23 10:00:00+00:00,2025-09-23 16:30:00+00:00,0.7919,0.7914257142857143,1.6987318726785317,6.5,0,TRAILING_BE_EXIT,EUROPE,0.24745762711862723,1.406842706146667,0.704961674183707,5.11171697978736,56.46280290924745,44.939609323838035,44.939609323838035,40.67866500405469,48.05592272284061,56.46280290924745,0.0007664285714285726,3.1163133990025784,0.0009678350441073021,10,1,9.321334995945307,0.043274705372587575
US100,SELL,2025-09-23 17:00:00+00:00,2025-09-23 18:00:00+00:00,24715.63,24617.49142857143,9.107640357142875,1.0,0,TRAILING_BE_EXIT,US,0.3394190871368946,1.9651026009672126,-3.9449521715493603,1.1758848618705144,41.08004296270666,34.5122924281123,34.5122924281123,43.78491898967984,66.78103851029098,41.08004296270666,32.07142857142857,32.26874608217868,0.0012976172798924634,17,2,6.215081010320162,1317.4956635896635
GBPUSD,SELL,2025-09-23 12:00:00+00:00,2025-09-24 00:00:00+00:00,1.3514,1.35239,-3.630008824285853,12.0,0,12H_ML_CUT,EUROPE,0.16363636363633427,1.5672813657593894,2.456029587550958,1.4132339789570736,17.3861181569005,53.71871982585524,53.71871982585524,54.31628018743419,44.45750617597677,17.3861181569005,0.0015414285714285825,-9.26121364987847,0.0011406160806782467,12,1,4.316280187434188,0.026799459273279678
US100,SELL,2025-09-23 18:00:00+00:00,2025-09-24 06:00:00+00:00,24622.06,24650.53,-3.5528219999997526,12.0,0,12H_ML_CUT,US,0.6040340742191136,2.0448959078687645,-14.256742853012838,-2.3530894382941483,40.25604310192216,27.380169013711168,27.380169013711168,29.528176136667,66.78103851029098,40.25604310192216,42.16785714285704,39.400869496579816,0.0017126047594253704,18,2,20.471823863333,1697.5110746585492
US500,BUY,2025-09-24 00:00:00+00:00,2025-09-24 07:15:00+00:00,6669.08,6673.262857142857,-0.2845508571428868,7.25,0,TRAILING_BE_EXIT,ASIA,0.2188905547226716,0.8686495934105076,-0.895529136352458,-0.8363753847712587,48.28534501866669,45.85879326167871,45.85879326167871,39.97668400697276,53.11337734649332,48.28534501866669,9.943571428571172,7.25458408481461,0.0014909959737431807,0,0,10.02331599302724,480.12877714631543
US500,SELL,2025-09-24 08:00:00+00:00,2025-09-24 14:15:00+00:00,6677.29,6664.611142857143,0.5652647857142657,6.25,0,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,0.15701881331404619,0.8457219339822376,1.1724025800313598,17.14784304774448,63.43402715607407,60.361253614771464,60.361253614771464,49.713738247686344,56.47881734704811,63.43402715607407,8.489999999999911,-3.8824362677233566,0.0012714739063302495,8,3,0.28626175231365636,538.5548905550633
US100,SELL,2025-09-24 06:00:00+00:00,2025-09-24 14:15:00+00:00,24650.53,24613.405714285716,0.9021829285713308,8.25,0,TRAILING_BE_EXIT,ASIA,0.6934221964647603,0.39849189531332285,2.5811429083764565,6.019430951220741,72.00223485622828,62.119957488048534,62.119957488048534,44.867519651921945,54.193583211213934,72.00223485622828,38.21999999999908,-7.926374276834601,0.0015504737626330584,6,0,5.1324803480780545,2751.925416204979
USDCAD,BUY,2025-09-24 16:00:00+00:00,2025-09-24 16:15:00+00:00,1.38944,1.3899289285714287,1.3907565242936293,0.25,0,TRAILING_BE_EXIT,US,0.24528301886790674,1.7311641637787107,1.8035628150456233,2.0705929441118656,71.06276059499318,67.33594638990255,67.33594638990255,82.65673058251907,76.17945341736927,71.06276059499318,0.000977857142857173,8.843507027466728,0.0007037778837928756,16,2,32.656730582519074,0.06948922803896333
EURUSD,SELL,2025-09-24 15:00:00+00:00,2025-09-25 03:00:00+00:00,1.17425,1.17494,-3.6400068914288894,12.0,0,12H_ML_CUT,OVERLAP_EU_US,0.23690773067331422,1.2924089413366389,4.484048207020891,10.094083612620977,46.772744253053695,38.2329553556733,38.2329553556733,24.771834469147905,39.71798208314355,46.772744253053695,0.001318571428571407,1.485026727470256,0.0011229051978466314,15,4,25.228165530852095,0.06167320420795408
USDCAD,BUY,2025-09-24 17:00:00+00:00,2025-09-25 05:00:00+00:00,1.39058,1.38865,-15.130770431715016,12.0,2,12H_ML_CUT,US,0.3514851485148613,1.734131359269128,2.7639559333630075,0.5516893171115811,74.58398164198674,70.30498451016646,70.30498451016646,85.42068651588208,76.17945341736927,74.58398164198674,0.0010342857142857495,5.874468907202811,0.0007437800876510158,17,2,35.42068651588208,0.07714114672685748
US500,SELL,2025-09-25 03:00:00+00:00,2025-09-25 07:45:00+00:00,6656.53,6643.874857142857,0.5628047142857177,4.75,0,TRAILING_BE_EXIT,ASIA,0.4530201342281546,0.536098504710032,1.0378285834330754,4.700734127588177,47.98360092005608,62.29084464273508,62.29084464273508,46.09241565324772,45.99520005320441,47.98360092005608,10.224999999999975,-16.295644589530674,0.0015360856181824427,3,0,3.90758434675228,490.6323194075722
US100,BUY,2025-09-25 05:00:00+00:00,2025-09-25 11:15:00+00:00,24553.33,24437.42,-3.4539413142858306,6.25,1,SOFT_ATR_STOP,ASIA,0.5138520838351947,0.4298504959007089,-5.006202295094326,-12.910275744517278,46.9791060657064,41.53393854146152,41.53393854146152,41.28565072932138,49.68084446792062,46.9791060657064,41.90214285714345,8.146905926459105,0.0017065767803040748,5,0,8.714349270678618,1968.525213666124
XAUUSD,SELL,2025-09-25 12:00:00+00:00,2025-09-25 16:15:00+00:00,3753.056,3737.043285714286,15.718823928571226,4.25,0,TRAILING_BE_EXIT,EUROPE,0.07361499260233444,1.0685291665195593,-3.774424602342407,11.723811971200881,35.515171402794856,53.73564750470241,53.73564750470241,53.33567594431679,57.94473513538946,35.515171402794856,10.463428571428592,4.209087630687044,0.002787975604794757,12,1,3.3356759443167903,371.6104591751874
BTCUSD,BUY,2025-09-25 08:00:00+00:00,2025-09-25 18:00:00+00:00,111774.3,108869.77,-42.339192835714236,10.0,1,SOFT_ATR_STOP,OVERLAP_ASIA_EU,0.20181497538393794,1.027421936551189,4.679973606026735,6.404677081476699,51.02978243389258,38.19446192312993,38.19446192312993,35.38802978879134,36.13961130531157,51.02978243389258,512.6200000000016,-2.05485061781836,0.004586206310395159,8,3,14.611970211208657,26158.887071262096
US500,SELL,2025-09-25 17:00:00+00:00,2025-09-26 03:15:00+00:00,6610.91,6597.251714285714,0.662090928571431,10.25,0,TRAILING_BE_EXIT,US,0.13240702901513624,2.3582207008760614,-4.252444451777599,-5.017459968651508,43.9519903345157,44.041242891109995,44.041242891109995,36.14321970263215,38.52176248230474,43.9519903345157,14.941428571428462,-5.519480408805258,0.002260116772339733,17,2,13.856780297367848,656.7055241552805
BTCUSD,SELL,2025-09-25 18:00:00+00:00,2025-09-26 06:00:00+00:00,108869.77,109296.74,-4.343583385714298,12.0,0,12H_ML_CUT,US,0.61871561886769,1.5733327909233208,-13.290486363886046,-9.933532687958305,74.75658261286505,22.759809183030256,22.759809183030256,20.562560170319983,36.67162437599192,74.75658261286505,759.2835714285767,13.911815192961662,0.006974236938578787,18,2,29.437439829680017,56761.44503409161
US500,BUY,2025-09-26 04:00:00+00:00,2025-09-26 09:00:00+00:00,6610.86,6616.087142857143,-0.18033114285712792,5.0,0,TRAILING_BE_EXIT,ASIA,0.05212251477696479,0.5080428833353112,-0.8415106604490603,3.452226935076247,66.91129906449598,47.97206243865238,47.97206243865238,42.08115760430998,35.56314061875349,66.91129906449598,16.42428571428588,-12.408921819898886,0.0024844401052640476,4,0,7.918842395690021,1098.9702933493115
BTCUSD,BUY,2025-09-26 06:00:00+00:00,2025-09-26 09:45:00+00:00,109296.74,109567.14392857142,2.631135246428384,3.75,0,TRAILING_BE_EXIT,ASIA,0.09830405381229393,0.6905424812032339,-0.8625921083784647,-3.3503012171933833,70.4669399612794,43.569225803352715,43.569225803352715,35.43575011080557,30.83988081981272,70.4669399612794,736.6771428571457,-12.729344983539995,0.006740156594397469,6,0,14.564249889194429,51911.38399656133
USDJPY,BUY,2025-09-26 09:00:00+00:00,2025-09-26 11:30:00+00:00,149.747,149.82285714285715,1.6799572828860776,2.5,0,TRAILING_BE_EXIT,EUROPE,0.024509803921545406,0.7869249394673387,-5.322599490082538,-3.0359041301897776,48.68988736758286,50.06290764734928,50.06290764734928,61.05877389336064,75.46093821004635,48.68988736758286,0.14964285714285705,25.398030562697073,0.0009993045412786702,9,1,11.058773893360637,7.286093859649003
BTCUSD,SELL,2025-09-26 15:00:00+00:00,2025-09-27 03:00:00+00:00,108899.23,109463.81,-5.718469753571446,12.0,0,12H_ML_CUT,OVERLAP_EU_US,0.12952684721542454,1.2121888303768416,-8.702308890225332,-8.451244393045322,53.20728060541232,42.019483104296214,42.019483104296214,37.633562244946276,29.040168987690848,53.20728060541232,583.9592857142873,-12.979314116605366,0.0053623821372684385,15,4,12.366437755053724,31070.88557713623
USDJPY,SELL,2025-09-26 14:00:00+00:00,2025-09-28 21:15:00+00:00,149.737,149.478,7.141661458064077,55.25,0,12H_ML_CUT,OVERLAP_EU_US,0.16019417475730735,1.1734572313557177,4.338432103036766,18.60068647540158,25.052594087589245,50.06111205316487,50.06111205316487,56.50128061128047,73.58312437792738,25.052594087589245,0.16678571428572095,23.522012324762507,0.0011138577257840143,14,4,6.501280611280471,4.1784147996088015
US30,SELL,2025-09-29 00:00:00+00:00,2025-09-29 12:00:00+00:00,46354.9,46471.8,-5.107963714286005,12.0,2,12H_ML_CUT,ASIA,0.15306122448980727,0.6544274613611097,0.7267729325055896,2.1780275437961834,52.649363616531495,60.68098778603757,60.68098778603757,61.036132596892976,60.022442829774576,52.649363616531495,116.82142857142806,-0.6585449562629933,0.002520152746989597,0,0,11.036132596892976,6150.573871059777
US500,SELL,2025-09-29 01:00:00+00:00,2025-09-29 13:00:00+00:00,6666.26,6688.68,-2.852743900000051,12.0,1,12H_ML_CUT,ASIA,0.680111265646729,0.5674311999617682,1.9345246647656822,0.5268906064280401,48.88353457369398,69.10354565432927,69.10354565432927,65.08568995696118,57.2312376913219,48.88353457369398,16.9728571428572,-11.872307963007366,0.0025460838825454154,1,0,15.085689956961176,829.6932489572288
NZDUSD,SELL,2025-09-29 13:00:00+00:00,2025-09-29 14:45:00+00:00,0.57874,0.5783610714285715,1.1124893899996138,1.75,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.11320754716982516,1.0017058753520849,2.3866450994341335,11.62300969673251,19.743474761624586,55.2170882724084,55.2170882724084,57.75449580432145,40.50928305219818,19.743474761624586,0.0007199999999999905,-14.707805220210219,0.001244081971178751,13,4,7.754495804321451,0.014215301828369515
US100,BUY,2025-09-29 12:00:00+00:00,2025-09-29 15:15:00+00:00,24681.93,24732.83,1.3152435000000438,3.25,0,TRAILING_BE_EXIT,EUROPE,0.1159382360638679,0.6231561554758959,-2.6805755517368794,6.036477426467222,67.8330289150145,56.70729214133717,56.70729214133717,67.24996468749764,61.277041352838026,67.8330289150145,31.952857142856892,4.569749211500856,0.0012945850321614595,12,1,17.249964687497638,2167.459082488739
US100,SELL,2025-09-29 16:00:00+00:00,2025-09-29 16:45:00+00:00,24655.37,24633.196071428574,1.510958071428191,0.75,0,TRAILING_BE_EXIT,US,0.004225352112682888,1.4573994113439166,-14.665641883760848,-9.54397168070362,75.85221113681973,40.470200757027776,40.470200757027776,56.01793302493642,58.763675325656365,75.85221113681973,44.34785714285655,18.29347456862859,0.0017987098608885832,16,2,6.0179330249364185,3363.883023465474
USDJPY,SELL,2025-09-29 15:00:00+00:00,2025-09-30 03:00:00+00:00,148.645,148.712,-2.486399714116075,12.0,0,12H_ML_CUT,OVERLAP_EU_US,0.21223021582731386,1.3011797362942326,4.527779580005472,6.246131134279395,84.2048867081787,48.73524164912355,48.73524164912355,32.65185669132248,44.57987910911692,84.2048867081787,0.18421428571428425,-4.155362540006628,0.0012392901592000016,15,4,17.34814330867752,15.511743058599368
US100,SELL,2025-09-29 17:00:00+00:00,2025-09-30 05:00:00+00:00,24640.89,24629.98,0.3848204285714142,12.0,0,12H_ML_CUT,US,0.8138194490985926,1.7443897550511855,-2.19754692202892,-5.78753540540589,74.05606106248523,38.53924408829607,38.53924408829607,53.8203861029075,58.763675325656365,74.05606106248523,45.542142857142345,20.224431237360292,0.0018482344938491404,17,2,3.8203861029074986,3372.671712344959
BTCUSD,SELL,2025-09-30 03:00:00+00:00,2025-09-30 12:45:00+00:00,114526.94,113178.532,13.411882824999958,9.75,0,TRAILING_BE_EXIT,ASIA,0.2618303892000544,1.1647125298860221,-1.6708961609126334,0.730815887237874,69.12209260532305,57.045510324563494,57.045510324563494,78.67050684093454,74.68810539821243,69.12209260532305,559.9735714285738,17.642595073648934,0.004889448468880542,3,0,28.670506840934536,38706.54506081936
US500,BUY,2025-09-30 05:00:00+00:00,2025-09-30 16:30:00+00:00,6663.8,6668.790714285716,-0.20392671428559167,11.5,0,TRAILING_BE_EXIT,ASIA,0.11688311688307505,0.6144799050318495,-4.207155030662683,-8.727205894263456,44.83826140646517,42.3493893516732,42.3493893516732,48.07480781641248,56.66870018420968,44.83826140646517,9.016428571428476,14.31931083253648,0.0013530460955353514,5,0,1.9251921835875194,404.2809812384313
XAUUSD,SELL,2025-09-30 13:00:00+00:00,2025-10-01 00:00:00+00:00,3819.4,3862.927,-43.82406114285719,11.0,0,SOFT_ATR_STOP,OVERLAP_EU_US,0.413991635435335,1.1342733073294637,1.8920563369965677,5.25565019249084,36.77611678396961,47.92809815904791,47.92809815904791,47.47690146403482,58.41704141648173,36.77611678396961,15.629642857142894,10.488943257433817,0.004092172293329552,13,4,2.5230985359651825,574.7975710060235
US500,SELL,2025-09-30 17:00:00+00:00,2025-10-01 05:00:00+00:00,6660.66,6664.35,1.019441142857074,12.0,1,12H_ML_CUT,US,0.012268815235306091,2.0158154005703977,-1.9878244251692507,-1.104071642098397,52.13605912458846,49.61416856722494,49.61416856722494,47.03879610255554,53.49787667282825,52.13605912458846,10.556428571428699,3.8837081056033114,0.001584892273652866,17,2,2.961203897444463,550.3705841445015
BTCUSD,SELL,2025-10-01 00:00:00+00:00,2025-10-01 08:45:00+00:00,114066.24,115664.2,-16.052267485714204,8.75,0,SOFT_ATR_STOP,ASIA,0.27584286306807604,0.9648417372793455,1.2628035003066245,6.056608669009648,38.02994287521049,54.29609032479295,54.29609032479295,56.21407502015309,64.10530860220315,38.02994287521049,579.3628571428562,9.809218277410203,0.0050791790554580935,0,0,6.214075020153089,22033.136361161556
USDJPY,BUY,2025-10-01 05:00:00+00:00,2025-10-01 12:30:00+00:00,147.548,146.895,-18.47103402333033,7.5,0,SOFT_ATR_STOP,ASIA,0.6096096096096735,0.9143903039251536,-10.894352340760797,-23.897065105719825,40.63211455040628,26.22940756620821,26.22940756620821,32.26533124700772,34.80240473271978,40.63211455040628,0.19892857142857118,8.57299716651157,0.0013482295349890963,5,0,17.734668752992278,8.08288850163438
US500,SELL,2025-10-01 09:00:00+00:00,2025-10-01 13:45:00+00:00,6651.43,6683.47,-3.9070231428571396,4.75,0,SOFT_ATR_STOP,EUROPE,0.16316171138507282,1.0533419901585075,6.86449453636429,17.568848889217847,21.81758032710166,45.13377593837801,45.13377593837801,42.18861120960155,44.34128119406874,21.81758032710166,12.06571428571442,-0.7924947443092663,0.0018140030468206717,9,1,7.811388790398453,263.24469063243237
USDCAD,BUY,2025-10-01 13:00:00+00:00,2025-10-01 18:30:00+00:00,1.39285,1.3940634285714288,4.8497727014693215,5.5,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.1553610503282263,1.3491760340499726,0.1360892836215868,-6.2568757928465715,21.185896160967964,53.973346437423125,53.973346437423125,55.529576560312044,56.6371583819142,21.185896160967964,0.0010442857142856723,2.663811944491073,0.0007497474346021987,13,4,5.529576560312044,0.022124128705238513
BTCUSD,BUY,2025-10-01 19:00:00+00:00,2025-10-02 00:45:00+00:00,117289.17,118831.31657142856,15.348247074999872,5.75,0,TRAILING_BE_EXIT,US,0.35469633934272576,1.1871408010566498,3.165823448297772,3.6932366723297534,72.99805340824403,55.15472806100288,55.15472806100288,67.29886257171825,78.31225931417768,72.99805340824403,704.5850000000012,23.157531253174803,0.006007246875393535,19,2,17.298862571718246,51433.33346064771
AUDUSD,BUY,2025-10-01 14:00:00+00:00,2025-10-02 02:00:00+00:00,0.66161,0.66194,0.549990228571136,12.0,0,12H_ML_CUT,OVERLAP_EU_US,0.005208333333338604,1.4631409770445876,-3.247407802052038,-3.0585687783002697,20.277031288710862,53.274368850944676,53.274368850944676,58.41918689546823,62.40078434288425,20.277031288710862,0.001065714285714289,9.126415491939575,0.0016107892651475778,14,4,8.41918689546823,0.021609521916254783
BTCUSD,SELL,2025-10-02 01:00:00+00:00,2025-10-02 13:00:00+00:00,118513.01,119479.54,-9.738008528571417,12.0,0,12H_ML_CUT,ASIA,0.2614900220644287,1.237805826067449,-2.317844207160263,-18.36055924241726,75.82063631628444,60.1877936329083,60.1877936329083,73.62363833933195,81.42092695214248,75.82063631628444,654.529285714288,21.233133319234177,0.0055228475398126165,1,0,23.623638339331947,49626.82693050046
US30,SELL,2025-10-02 02:00:00+00:00,2025-10-02 13:30:00+00:00,46521.4,46481.64,1.6347150000001018,11.5,0,TRAILING_BE_EXIT,ASIA,0.26527331189708747,0.7001362823863709,1.217837237897058,-1.5906341280853908,46.19229776739748,60.20953152695522,60.20953152695522,61.35027232165263,57.355510888957646,46.19229776739748,99.31428571428634,-2.8540206379975714,0.0021348086195661854,2,0,11.350272321652632,4587.555058270704
